	transcript_name	classification_level	full_classification	classification	max_pid	ambiguous
0	HJHEFEJI_02315	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	322.0	0
0	HJHEFEJI_02317	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	576.6	0
0	HJHEFEJI_02320	family	Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales; Nephroselmidales_X; Nephroselmis	Nephroselmis	93.6	0
0	HJHEFEJI_02324	class	Stramenopiles; Ochrophyta; Bolidophyceae; Parmales	Parmales	135.6	0
0	HJHEFEJI_02332	class	Archaeplastida; Rhodophyta; Stylonematophyceae; Porphyridiales-2	Porphyridiales-2	280.4	0
0	HJHEFEJI_02334	class	Archaeplastida; Rhodophyta; Compsopogonophyceae; Compsopogonales	Compsopogonales	104.0	0
0	HJHEFEJI_02336	family	Amoebozoa; Lobosa; Discosea-Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba	Neoparamoeba	63.2	0
0	HJHEFEJI_02337	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	62.0	0
0	HJHEFEJI_02338	class	Alveolata; Dinoflagellata; Dinophyceae; Peridiniales	Peridiniales	66.2	0
0	HJHEFEJI_02340	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	295.0	0
0	HJHEFEJI_02342	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	81.6	0
0	HJHEFEJI_02347	class	Alveolata; Dinoflagellata; Dinophyceae; Peridiniales	Peridiniales	107.5	0
0	HJHEFEJI_02349	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	374.0	0
0	HJHEFEJI_02352	class	Archaeplastida; Chlorophyta; Chlorophyceae; Chlamydomonadales	Chlamydomonadales	93.6	0
0	HJHEFEJI_02354	family	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Thalassiosira	Thalassiosira	619.0	0
0	HJHEFEJI_02356	family	Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	Micromonas	57.8	0
0	HJHEFEJI_02366	class	Rhizaria; Cercozoa; Chlorarachniophyceae; Chlorarachnida	Chlorarachnida	94.0	0
0	HJHEFEJI_02371	class	Amoebozoa; Conosa; Variosea; Variosea_X	Variosea_X	341.3	0
0	HJHEFEJI_02373	class	Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	90.1	0
0	HJHEFEJI_02379	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	159.1	0
0	HJHEFEJI_02385	class	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	250.0	0
0	HJHEFEJI_02387	class	Alveolata; Ciliophora; Spirotrichea; Hypotrichia	Hypotrichia	75.9	0
0	HJHEFEJI_02389	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	90.1	0
0	HJHEFEJI_02399	class	Archaeplastida; Chlorophyta; Trebouxiophyceae; Chlorellales	Chlorellales	241.9	0
0	HJHEFEJI_02400	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	557.8	0
0	HJHEFEJI_02401				94.4	1
0	HJHEFEJI_02402	class	Hacrobia; Haptophyta; Prymnesiophyceae; Coccolithales	Coccolithales	140.6	0
0	HJHEFEJI_02403	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	166.8	0
0	HJHEFEJI_02404	division	Archaeplastida; Chlorophyta; Mamiellophyceae	Mamiellophyceae	69.3	0
0	HJHEFEJI_02406	division	Alveolata; Dinoflagellata; Noctilucophyceae	Noctilucophyceae	137.5	0
0	HJHEFEJI_02407	division	Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	71.2	0
0	HJHEFEJI_02410	class	Archaeplastida; Chlorophyta; Chlorodendrophyceae; Chlorodendrales	Chlorodendrales	250.4	0
0	HJHEFEJI_02411	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	303.9	0
0	HJHEFEJI_02412	class	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	417.2	0
0	HJHEFEJI_02418	class	Rhizaria; Foraminifera; Tubothalamea; Miliolida	Miliolida	164.9	0
0	HJHEFEJI_02421	class	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	240.4	0
0	HJHEFEJI_02425	class	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X	Dictyochophyceae_X	268.9	0
0	HJHEFEJI_02428	class	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X	Raphidophyceae_X	132.1	0
0	HJHEFEJI_02429	class	Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	164.9	0
0	HJHEFEJI_02430	class	Excavata; Discoba; Euglenozoa; Euglenida	Euglenida	142.5	0
0	HJHEFEJI_02434	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	179.1	0
0	HJHEFEJI_02435	class	Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X	Chrysophyceae_X	74.3	0
0	HJHEFEJI_02445	genus	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X; Raphidophyceae_XX; Heterosigma; Heterosigma akashiwo	Heterosigma akashiwo	171.4	0
0	HJHEFEJI_02446	class	Amoebozoa; Discosea; Discosea_X; Discosea_XX	Discosea_XX	177.2	0
0	HJHEFEJI_02449	class	Alveolata; Dinoflagellata; Dinophyceae; Peridiniales	Peridiniales	67.0	0
0	HJHEFEJI_02454	class	Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales	Chloropicales	141.7	0
0	HJHEFEJI_02461	order	Archaeplastida; Chlorophyta; Palmophyllophyceae; Prasinococcales; Prasinococcales-Clade-B	Prasinococcales-Clade-B	74.3	0
0	HJHEFEJI_02464	class	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	246.5	0
0	HJHEFEJI_02468	class	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X	Raphidophyceae_X	228.0	0
0	HJHEFEJI_02469	class	Rhizaria; Cercozoa; Thecofilosea; Thecofilosea_X	Thecofilosea_X	337.8	0
0	HJHEFEJI_02471	class	Archaeplastida; Chlorophyta; Chlorodendrophyceae; Chlorodendrales	Chlorodendrales	125.2	0
0	HJHEFEJI_02472	division	Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	100.9	0
0	HJHEFEJI_02474	order	Opisthokonta; Fungi; Ascomycota; Saccharomycotina; Saccharomycetales	Saccharomycetales	508.1	0
0	HJHEFEJI_02475	division	Stramenopiles; Ochrophyta; Dictyochophyceae	Dictyochophyceae	121.7	0
0	HJHEFEJI_02476	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	297.7	0
0	HJHEFEJI_02477	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	151.4	0
0	HJHEFEJI_02478	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	141.4	0
0	HJHEFEJI_02481	order	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX; Ciliophora_XXX	Ciliophora_XXX	159.8	0
0	HJHEFEJI_02482	family	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales; Pseudopedinella	Pseudopedinella	106.3	0
0	HJHEFEJI_02484	class	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X	Raphidophyceae_X	60.5	0
0	HJHEFEJI_02486	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	214.2	0
0	HJHEFEJI_02489	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	97.4	0
0	HJHEFEJI_02490	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	269.2	0
0	HJHEFEJI_02493	class	Archaeplastida; Chlorophyta; Picocystophyceae; Picocystales	Picocystales	175.6	0
0	HJHEFEJI_02495	class	Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales	Nephroselmidales	142.5	0
0	HJHEFEJI_02498	division	Amoebozoa; Lobosa; Discosea-Flabellinia	Discosea-Flabellinia	62.4	0
0	HJHEFEJI_02499	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	243.4	0
0	HJHEFEJI_02500	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	197.2	0
0	HJHEFEJI_02501	class	Archaeplastida; Chlorophyta; Chlorophyceae; Chlamydomonadales	Chlamydomonadales	229.6	0
0	HJHEFEJI_02502	order	Archaeplastida; Chlorophyta; Palmophyllophyceae; Prasinococcales; Prasinococcales-Clade-B	Prasinococcales-Clade-B	463.4	0
0	HJHEFEJI_02503	class	Archaeplastida; Chlorophyta; Palmophyllophyceae; Prasinococcales	Prasinococcales	144.4	0
0	HJHEFEJI_02504	class	Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales	Nephroselmidales	78.2	0
0	HJHEFEJI_02505	class	Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	339.0	0
0	HJHEFEJI_02506	order	Archaeplastida; Chlorophyta; Prasino-Clade-V; Pseudoscourfieldiales; Pycnococcaceae	Pycnococcaceae	228.8	0
0	HJHEFEJI_02507	class	Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales	Gymnodiniales	128.6	0
0	HJHEFEJI_02508	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	116.7	0
0	HJHEFEJI_02511	class	Stramenopiles; Ochrophyta; Pelagophyceae; Sarcinochrysidales	Sarcinochrysidales	183.0	0
0	HJHEFEJI_02513	class	Amoebozoa; Conosa; Variosea; Variosea_X	Variosea_X	146.4	0
0	HJHEFEJI_02515	class	Amoebozoa; Lobosa; Tubulinea; Arcellinida	Arcellinida	57.0	0
0	HJHEFEJI_02516	order	Archaeplastida; Chlorophyta; Palmophyllophyceae; Prasinococcales; Prasinococcales-Clade-A	Prasinococcales-Clade-A	273.1	0
0	HJHEFEJI_02519	class	Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales	Nephroselmidales	438.3	0
0	HJHEFEJI_02523	class	Archaeplastida; Chlorophyta; Trebouxiophyceae; Chlorellales	Chlorellales	188.0	0
0	HJHEFEJI_02524				179.5	1
0	HJHEFEJI_02525	class	Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales	Cryptomonadales	533.1	0
0	HJHEFEJI_02526	class	Hacrobia; Cryptophyta; Cryptophyceae; Goniomonadales	Goniomonadales	218.8	0
0	HJHEFEJI_02527	class	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	219.2	0
0	HJHEFEJI_02528	class	Archaeplastida; Rhodophyta; Stylonematophyceae; Porphyridiales-2	Porphyridiales-2	107.8	0
0	HJHEFEJI_02530	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	202.2	0
0	HJHEFEJI_02533	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	227.3	0
0	HJHEFEJI_02534	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	109.4	0
0	HJHEFEJI_02535	division	Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	132.5	0
0	HJHEFEJI_02536	class	Alveolata; Apicomplexa; Colpodellidea; Vitrelladida	Vitrelladida	469.5	0
0	HJHEFEJI_02538	class	Amoebozoa; Conosa; Variosea; Variosea_X	Variosea_X	139.0	0
0	HJHEFEJI_02539	class	Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X	Chrysophyceae_X	156.8	0
0	HJHEFEJI_02542	class	Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	219.2	0
0	HJHEFEJI_02550	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	233.0	0
0	HJHEFEJI_02551	class	Archaeplastida; Rhodophyta; Rhodellophyceae; Rhodellales	Rhodellales	105.9	0
0	HJHEFEJI_02552	class	Hacrobia; Cryptophyta; Cryptophyceae; Goniomonadales	Goniomonadales	94.7	0
0	HJHEFEJI_02553	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	141.7	0
0	HJHEFEJI_02554	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	233.8	0
0	HJHEFEJI_02555	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	89.0	0
0	HJHEFEJI_02559	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	68.9	0
0	HJHEFEJI_02568	division	Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	57.4	0
0	HJHEFEJI_02570	class	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	107.1	0
0	HJHEFEJI_02571	order	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX; Ciliophora_XXX	Ciliophora_XXX	724.9	0
0	HJHEFEJI_02572	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	314.3	0
0	HJHEFEJI_02573	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	164.1	0
0	HJHEFEJI_02578	order	Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales; Chloropicaceae	Chloropicaceae	295.4	0
0	HJHEFEJI_02585	class	Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X	Pyramimonadales_X	87.8	0
0	HJHEFEJI_02589	division	Stramenopiles; Ochrophyta; Chrysophyceae	Chrysophyceae	70.1	0
0	HJHEFEJI_02601	class	Archaeplastida; Rhodophyta; Stylonematophyceae; Porphyridiales-2	Porphyridiales-2	279.6	0
0	HJHEFEJI_02610	division	Rhizaria; Cercozoa; Thecofilosea	Thecofilosea	62.0	0
0	HJHEFEJI_02612	order	Alveolata; Apicomplexa; Colpodellidea; Colpodellida; Chromeraceae	Chromeraceae	275.4	0
0	HJHEFEJI_02614	division	Archaeplastida; Chlorophyta; Palmophyllophyceae	Palmophyllophyceae	89.0	0
0	HJHEFEJI_02620	division	Stramenopiles; Ochrophyta	Ochrophyta	117.1	1
0	HJHEFEJI_02624	genus	Archaeplastida; Chlorophyta; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis astigmatica	Tetraselmis astigmatica	147.5	0
0	HJHEFEJI_02625	class	Excavata; Discoba; Euglenozoa; Kinetoplastida	Kinetoplastida	286.2	0
0	HJHEFEJI_02632	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	93.2	0
0	HJHEFEJI_02636	class	Amoebozoa; Lobosa; Discosea-Flabellinia; Vannellida	Vannellida	171.0	0
0	HJHEFEJI_02639	class	Stramenopiles; Sagenista; Labyrinthulomycetes; Labyrinthulales	Labyrinthulales	67.8	0
0	HJHEFEJI_02645	order	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X; Raphidophyceae_XX	Raphidophyceae_XX	113.2	0
0	HJHEFEJI_02648	class	Hacrobia; Haptophyta; Prymnesiophyceae; Zygodiscales	Zygodiscales	73.2	0
0	HJHEFEJI_02652	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	201.8	0
0	HJHEFEJI_02657	division	Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	111.7	0
0	HJHEFEJI_02662	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	319.7	0
0	HJHEFEJI_02664	class	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X	Dictyochophyceae_X	111.3	0
0	HJHEFEJI_02665	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	118.2	0
0	HJHEFEJI_02668	class	Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales	Gymnodiniales	117.5	0
0	HJHEFEJI_02670	class	Archaeplastida; Rhodophyta; Compsopogonophyceae; Erythropeltidales	Erythropeltidales	58.5	0
0	HJHEFEJI_02672	class	Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales	Chloropicales	189.9	0
0	HJHEFEJI_02673	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	260.4	0
0	HJHEFEJI_02677	division	Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	73.2	0
0	HJHEFEJI_02678	class	Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales	Cryptomonadales	82.4	0
0	HJHEFEJI_02681	class	Amoebozoa; Lobosa; Lobosa_X; Trichosida	Trichosida	284.6	0
0	HJHEFEJI_02682	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	59.7	0
0	HJHEFEJI_02683	family	Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-C; Dinobryon	Dinobryon	166.0	0
0	HJHEFEJI_02687	class	Alveolata; Dinoflagellata; Oxyrrhea; Oxyrrhinales	Oxyrrhinales	102.4	0
0	HJHEFEJI_02689	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	70.9	0
0	HJHEFEJI_02690				352.8	1
0	HJHEFEJI_02691	class	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X	Raphidophyceae_X	231.9	0
0	HJHEFEJI_02693	class	Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X	Chrysophyceae_X	283.1	0
0	HJHEFEJI_02696	order	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales	Pedinellales	164.5	0
0	HJHEFEJI_02698	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	152.9	0
0	HJHEFEJI_02699	class	Archaeplastida; Chlorophyta; Mamiellophyceae; Dolichomastigales	Dolichomastigales	310.1	0
0	HJHEFEJI_02702	division	Rhizaria; Cercozoa; Chlorarachniophyceae	Chlorarachniophyceae	83.6	0
0	HJHEFEJI_02706	order	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X; Raphidophyceae_XX	Raphidophyceae_XX	121.3	0
0	HJHEFEJI_02708	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	171.0	0
0	HJHEFEJI_02709	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	92.4	0
0	HJHEFEJI_02713	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	303.9	0
0	HJHEFEJI_02714	class	Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales	Pelagomonadales	102.4	0
0	HJHEFEJI_02715	class	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X	Raphidophyceae_X	93.2	0
0	HJHEFEJI_02721	genus	Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X; Pyramimonadales_XX; Pyramimonas; Pyramimonas obovata	Pyramimonas obovata	133.7	0
0	HJHEFEJI_02722	order	Amoebozoa; Lobosa; Lobosa_X; Trichosida; Trichosidae	Trichosidae	507.7	0
0	HJHEFEJI_02723	class	Archaeplastida; Chlorophyta; Chlorophyceae; Chlamydomonadales	Chlamydomonadales	63.2	0
0	HJHEFEJI_02727	division	Stramenopiles; Ochrophyta; Raphidophyceae	Raphidophyceae	75.1	0
0	HJHEFEJI_02729	class	Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales	Cryptomonadales	70.1	0
0	HJHEFEJI_02730	class	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X	Raphidophyceae_X	184.5	0
0	HJHEFEJI_02732	division	Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	194.5	0
0	HJHEFEJI_02735	class	Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales	Gymnodiniales	92.8	0
0	HJHEFEJI_02740	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	140.2	0
0	HJHEFEJI_02742	order	Alveolata; Dinoflagellata; Dinophyceae; Prorocentrales; Prorocentraceae	Prorocentraceae	90.9	0
0	HJHEFEJI_02743	class	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	214.5	0
0	HJHEFEJI_02751	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	195.3	0
0	HJHEFEJI_02753	division	Amoebozoa; Conosa; Variosea	Variosea	114.8	0
0	HJHEFEJI_02754	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	181.8	0
0	HJHEFEJI_02755	division	Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	78.2	0
0	HJHEFEJI_02756	class	Archaeplastida; Rhodophyta; Porphyridiophyceae; Porphyridiales	Porphyridiales	524.2	0
0	HJHEFEJI_02758	class	Stramenopiles; Opalozoa; Bicoecea; Bicoecales	Bicoecales	77.8	0
0	HJHEFEJI_02759	class	Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales	Mamiellales	139.4	0
0	HJHEFEJI_02761	class	Amoebozoa; Lobosa; Discosea-Flabellinia; Vannellida	Vannellida	403.7	0
0	HJHEFEJI_02768	class	Amoebozoa; Lobosa; Discosea-Flabellinia; Vannellida	Vannellida	193.4	0
0	HJHEFEJI_02769	class	Alveolata; Dinoflagellata; Dinophyceae; Peridiniales	Peridiniales	117.5	0
0	HJHEFEJI_02770	class	Stramenopiles; Ochrophyta; Xanthophyceae; Xanthophyceae_X	Xanthophyceae_X	155.6	0
0	HJHEFEJI_02772	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	66.6	0
0	HJHEFEJI_02773	family	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales; Pseudopedinella	Pseudopedinella	131.7	0
0	HJHEFEJI_02774	order	Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X; Pyramimonadales_XX	Pyramimonadales_XX	217.2	0
0	HJHEFEJI_02787	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	452.2	0
0	HJHEFEJI_02789	class	Alveolata; Dinoflagellata; Dinophyceae; Dinophysiales	Dinophysiales	76.6	0
0	HJHEFEJI_02794	class	Hacrobia; Cryptophyta; Cryptophyceae; Goniomonadales	Goniomonadales	128.6	0
0	HJHEFEJI_02795	division	Alveolata; Ciliophora; Colpodea	Colpodea	80.5	0
0	HJHEFEJI_02796	family	Archaeplastida; Chlorophyta; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis	Tetraselmis	133.7	0
0	HJHEFEJI_02799	order	Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae	Pavlovaceae	89.7	0
0	HJHEFEJI_02800	order	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales	Pedinellales	212.2	0
0	HJHEFEJI_02801	family	Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Acanthoecida_X; Acanthoecida_XX	Acanthoecida_XX	136.3	0
0	HJHEFEJI_02802	family	Amoebozoa; Lobosa; Discosea-Flabellinia; Dactylopodida; Vexilliferidae; Vexillifera	Vexillifera	238.8	0
0	HJHEFEJI_02803	order	Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Acanthoecida_X	Acanthoecida_X	70.1	0
0	HJHEFEJI_02804	order	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales	Pedinellales	174.5	0
0	HJHEFEJI_02805	order	Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Acanthoecida_X	Acanthoecida_X	487.3	0
0	HJHEFEJI_02806	order	Stramenopiles; Sagenista; Labyrinthulomycetes; Thraustochytriales; Thraustochytriaceae	Thraustochytriaceae	57.4	0
0	HJHEFEJI_02809	class	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X	Dictyochophyceae_X	120.2	0
0	HJHEFEJI_02810	class	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	148.7	0
0	HJHEFEJI_02813	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	243.0	0
0	HJHEFEJI_02814	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	458.8	0
0	HJHEFEJI_02815	class	Archaeplastida; Rhodophyta; Stylonematophyceae; Porphyridiales-2	Porphyridiales-2	251.5	0
0	HJHEFEJI_02816	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	127.1	0
0	HJHEFEJI_02817	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	311.2	0
0	HJHEFEJI_02818	class	Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales	Pelagomonadales	168.7	0
0	HJHEFEJI_02824	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate	Araphid-pennate	217.2	0
0	HJHEFEJI_02826	order	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X; Raphidophyceae_XX	Raphidophyceae_XX	99.8	0
0	HJHEFEJI_02828	order	Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales; Nephroselmidales_X	Nephroselmidales_X	103.6	0
0	HJHEFEJI_02829	order	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes; Cyanoptycaceae	Cyanoptycaceae	203.8	0
0	HJHEFEJI_02831	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	62.0	0
0	HJHEFEJI_02835				157.1	1
0	HJHEFEJI_02841	class	Alveolata; Dinoflagellata; Dinophyceae; Suessiales	Suessiales	75.5	0
0	HJHEFEJI_02842	division	Archaeplastida; Chlorophyta; Chlorodendrophyceae	Chlorodendrophyceae	64.3	0
0	HJHEFEJI_02846	family	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales; Pseudopedinella	Pseudopedinella	138.3	0
