	transcript_name	classification_level	full_classification	classification	max_pid	ambiguous	counts
0	HJHEFEJI_03448	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	147.1	0	
0	HJHEFEJI_03449	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	276.9	0	
0	HJHEFEJI_03450	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	202.6	0	
0	HJHEFEJI_03451	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	430.6	0	
0	HJHEFEJI_03452	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	441.0	0	
0	HJHEFEJI_03453	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	731.1	0	
0	HJHEFEJI_03454	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	200.3	0	
0	HJHEFEJI_03455	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	199.9	0	
0	HJHEFEJI_03456	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter	Acinetobacter	124.4	1	
0	HJHEFEJI_03457	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	293.5	1	
0	HJHEFEJI_03458	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	672.2	1	
0	HJHEFEJI_03459	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	452.2	1	
0	HJHEFEJI_03460	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	511.9	1	
0	HJHEFEJI_03461	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	283.1	1	
0	HJHEFEJI_03462	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	752.7	0	
0	HJHEFEJI_03463	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	218.0	0	
0	HJHEFEJI_03465	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Psychrobacter	Psychrobacter	374.8	1	
0	HJHEFEJI_03466	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus coryniformis subsp. torquens KCTC 3535	Lactobacillus coryniformis subsp. torquens KCTC 3535	698.0	0	
0	HJHEFEJI_03468	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus curvatus CRL 705	Lactobacillus curvatus CRL 705	611.7	0	
0	HJHEFEJI_03469	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	281.2	0	
0	HJHEFEJI_03470	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc gelidum KCTC 3527	Leuconostoc gelidum KCTC 3527	667.5	0	
0	HJHEFEJI_03471	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc gelidum KCTC 3527	Leuconostoc gelidum KCTC 3527	343.6	0	
0	HJHEFEJI_03472	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Psychrobacter	Psychrobacter	69.3	1	
0	HJHEFEJI_03473	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	232.3	0	
0	HJHEFEJI_03474	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	244.6	0	
0	HJHEFEJI_03475	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	230.3	0	
0	HJHEFEJI_03476	species	Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX; Ricinus communis	Ricinus communis	246.9	0	
0	HJHEFEJI_03477	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	485.3	0	
0	HJHEFEJI_03478	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc gelidum KCTC 3527	Leuconostoc gelidum KCTC 3527	345.1	0	
0	HJHEFEJI_03479	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc gelidum KCTC 3527	Leuconostoc gelidum KCTC 3527	343.6	0	
0	HJHEFEJI_03480	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc gelidum KCTC 3527	Leuconostoc gelidum KCTC 3527	318.2	0	
0	HJHEFEJI_03481	order	Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae	Enterococcaceae	335.5	0	
0	HJHEFEJI_03482	species	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Xanthomonas; Xanthomonas campestris pv. campestris str. B100	Xanthomonas campestris pv. campestris str. B100	290.4	0	
0	HJHEFEJI_03483	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc kimchii IMSNU 11154	Leuconostoc kimchii IMSNU 11154	424.1	0	
0	HJHEFEJI_03484	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	168.3	0	
0	HJHEFEJI_03485	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	418.7	0	
0	HJHEFEJI_03486	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	160.6	0	
0	HJHEFEJI_03487	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	720.3	0	
0	HJHEFEJI_03489	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	178.7	0	
0	HJHEFEJI_03490	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	271.2	0	
0	HJHEFEJI_03491	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	636.0	0	
0	HJHEFEJI_03493	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Xanthomonas; Xanthomonas campestris pv. raphani 756C	Xanthomonas campestris pv. raphani 756C	95.5	0	
0	HJHEFEJI_03495	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	530.4	0	
0	HJHEFEJI_03496	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	426.4	0	
0	HJHEFEJI_03497	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	642.5	0	
0	HJHEFEJI_03498	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	199.9	0	
0	HJHEFEJI_03499	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	761.5	0	
0	HJHEFEJI_03500	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	146.4	0	
0	HJHEFEJI_03501	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	170.6	0	
0	HJHEFEJI_03502	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	120.6	0	
0	HJHEFEJI_03503	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	627.1	0	
0	HJHEFEJI_03504	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	831.2	0	
0	HJHEFEJI_03505	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	141.0	0	
0	HJHEFEJI_03506	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	139.4	1	
0	HJHEFEJI_03507	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	535.4	1	
0	HJHEFEJI_03508	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	361.3	1	
0	HJHEFEJI_03509	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	320.1	1	
0	HJHEFEJI_03510	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	154.1	1	
0	HJHEFEJI_03511	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	692.6	1	
0	HJHEFEJI_03512	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	887.1	1	
0	HJHEFEJI_03513	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	474.9	0	
0	HJHEFEJI_03515	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	837.4	0	
0	HJHEFEJI_03516	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	527.3	0	
0	HJHEFEJI_03517	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	458.4	0	
0	HJHEFEJI_03518	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	614.4	0	
0	HJHEFEJI_03520	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	431.0	0	
0	HJHEFEJI_03521	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	480.7	0	
0	HJHEFEJI_03522	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	1484.9	0	
0	HJHEFEJI_03523	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	607.8	0	
0	HJHEFEJI_03524	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	308.5	0	
0	HJHEFEJI_03525	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	461.8	0	
0	HJHEFEJI_03527	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	401.7	0	
0	HJHEFEJI_03528	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	407.5	0	
0	HJHEFEJI_03529	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	527.7	0	
0	HJHEFEJI_03530	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	466.5	0	
0	HJHEFEJI_03531	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	375.2	0	
0	HJHEFEJI_03532	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	969.1	0	
0	HJHEFEJI_03533	genus	Bacteria; Actinobacteria; Actinobacteria_X; Micrococcales; Micrococcaceae; Rothia	Rothia	146.4	1	
0	HJHEFEJI_03534	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	100.5	0	
0	HJHEFEJI_03535	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	434.1	0	
0	HJHEFEJI_03536	order	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae	Leuconostocaceae	102.8	0	
0	HJHEFEJI_03537	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	235.0	0	
0	HJHEFEJI_03538	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	170.6	0	
0	HJHEFEJI_03539	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	125.6	0	
0	HJHEFEJI_03540	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	281.2	0	
0	HJHEFEJI_03541	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	286.2	0	
0	HJHEFEJI_03542	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. cremoris ATCC 19254	Leuconostoc mesenteroides subsp. cremoris ATCC 19254	166.0	0	
0	HJHEFEJI_03543	order	Bacteria; Firmicutes; Bacilli; Lactobacillales	Lactobacillales	359.8	1	
0	HJHEFEJI_03544	order	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae	Lactobacillaceae	771.9	0	
0	HJHEFEJI_03545				80.9	1	
0	HJHEFEJI_03546	order	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae	Lactobacillaceae	157.9	0	
0	HJHEFEJI_03550	order	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Spounavirinae	Spounavirinae	78.6	0	
0	HJHEFEJI_03552	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc kimchii IMSNU 11154	Leuconostoc kimchii IMSNU 11154	263.1	0	
0	HJHEFEJI_03555	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	261.2	0	
0	HJHEFEJI_03556	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	372.5	0	
0	HJHEFEJI_03557	species	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Xanthomonas; Xanthomonas campestris pv. campestris str. B100	Xanthomonas campestris pv. campestris str. B100	184.9	0	
0	HJHEFEJI_03559	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	1087.4	0	
0	HJHEFEJI_03560	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	904.8	0	
0	HJHEFEJI_03561	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	564.3	1	
0	HJHEFEJI_03562	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	462.6	1	
0	HJHEFEJI_03563	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	180.6	1	
0	HJHEFEJI_03564	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	463.8	1	
0	HJHEFEJI_03566	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	319.7	0	
0	HJHEFEJI_03567	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	921.8	0	
0	HJHEFEJI_03568	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	328.9	0	
0	HJHEFEJI_03569	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	719.2	0	
0	HJHEFEJI_03571	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	683.3	0	
0	HJHEFEJI_03572	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	151.8	0	
0	HJHEFEJI_03573	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	615.9	0	
0	HJHEFEJI_03574	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	282.3	0	
0	HJHEFEJI_03575	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	694.9	0	
0	HJHEFEJI_03576	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	182.6	0	
0	HJHEFEJI_03577	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	347.4	0	
0	HJHEFEJI_03578	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	370.9	0	
0	HJHEFEJI_03582	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	84.0	1	
0	HJHEFEJI_03583	family	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus	Lactobacillus	302.4	0	
0	HJHEFEJI_03584	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	613.6	0	
0	HJHEFEJI_03585	genus	Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX; Vitis vinifera	Vitis vinifera	403.3	0	
0	HJHEFEJI_03586	order	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X	Cryptophyceae_X	84.0	0	
0	HJHEFEJI_03587	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	161.8	0	
0	HJHEFEJI_03588	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Xanthomonas	Xanthomonas	172.2	1	
0	HJHEFEJI_03589	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	122.1	0	
0	HJHEFEJI_03590	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	439.1	0	
0	HJHEFEJI_03592	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	434.1	0	
0	HJHEFEJI_03593	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	443.7	0	
0	HJHEFEJI_03594	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	176.4	0	
0	HJHEFEJI_03596	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	444.9	0	
0	HJHEFEJI_03597	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	539.3	0	
